seq,rtt_ms,status,timestamp
1270,56.424,OK,1770975998.931107
1271,57.638,OK,1770975998.991178
1272,58.350,OK,1770975999.052027
1273,51.683,OK,1770975999.106161
1274,62.518,OK,1770975999.171182
1275,58.218,OK,1770975999.233063
1276,57.321,OK,1770975999.292870
1277,58.016,OK,1770975999.352931
1278,56.949,OK,1770975999.412051
1279,56.617,OK,1770975999.471088
1280,58.643,OK,1770975999.532107
1281,56.562,OK,1770975999.591089
1282,59.610,OK,1770975999.653176
1283,56.765,OK,1770975999.712291
1284,56.439,OK,1770975999.771153
1285,59.712,OK,1770975999.833223
1286,81.245,OK,1770975999.917907
1287,70.826,OK,1770975999.992060
1288,42.472,OK,1770976000.038147
1289,51.506,OK,1770976000.092068
1290,57.622,OK,1770976000.152078
1291,57.652,OK,1770976000.212173
1292,56.491,OK,1770976000.271118
1293,49.234,OK,1770976000.323136
1294,65.537,OK,1770976000.391151
1295,57.177,OK,1770976000.451867
1296,58.070,OK,1770976000.511909
1297,58.089,OK,1770976000.572156
1298,56.685,OK,1770976000.631116
1299,58.758,OK,1770976000.692182
1300,56.603,OK,1770976000.751148
1301,64.639,OK,1770976000.818090
1302,70.538,OK,1770976000.892138
1303,56.548,OK,1770976000.952153
1304,57.673,OK,1770976001.012108
1305,57.879,OK,1770976001.071851
1306,58.185,OK,1770976001.131990
1307,56.802,OK,1770976001.190942
1308,59.016,OK,1770976001.252053
1309,57.617,OK,1770976001.312147
1310,57.669,OK,1770976001.372187
1311,57.496,OK,1770976001.432101
1312,56.599,OK,1770976001.491088
1313,58.607,OK,1770976001.552120
1314,56.548,OK,1770976001.611105
1315,57.891,OK,1770976001.670953
1316,58.182,OK,1770976001.731093
1317,57.617,OK,1770976001.791107
1318,58.588,OK,1770976001.852150
1319,56.644,OK,1770976001.911186
1320,58.634,OK,1770976001.972221
1321,48.760,OK,1770976002.023167
1322,66.607,OK,1770976002.092156
1323,55.266,OK,1770976002.151156
1324,64.244,OK,1770976002.217855
1325,70.932,OK,1770976002.291907
1326,76.920,OK,1770976002.372130
1327,56.469,OK,1770976002.432196
1328,50.671,OK,1770976002.485141
1329,63.621,OK,1770976002.551186
1330,56.421,OK,1770976002.611146
1331,53.065,OK,1770976002.666946
1332,48.041,OK,1770976002.717141
1333,51.399,OK,1770976002.770850
1334,59.372,OK,1770976002.832011
1335,58.118,OK,1770976002.892103
1336,56.691,OK,1770976002.951111
1337,57.661,OK,1770976003.011192
1338,57.649,OK,1770976003.071167
1339,57.541,OK,1770976003.131157
1340,57.713,OK,1770976003.191147
1341,57.541,OK,1770976003.251137
1342,57.827,OK,1770976003.311174
1343,57.276,OK,1770976003.370844
1344,60.214,OK,1770976003.432911
1345,55.992,OK,1770976003.492128
1346,56.581,OK,1770976003.551143
1347,57.676,OK,1770976003.611156
1348,57.629,OK,1770976003.671216
